book_id,goodreads_book_id,authors,original_publication_year,original_title,title,average_rating,ratings_count,image_url
4598,85957,"Hannah  Green, Joanne Greenberg",1964,I Never Promised You a Rose Garden,I Never Promised You a Rose Garden,3.85,22420,https://images.gr-assets.com/books/1309209871m/45220.jpg
4599,13521459,Cinda Williams Chima,2012,The Crimson Crown,"The Crimson Crown (Seven Realms, #4)",4.48,27279,https://images.gr-assets.com/books/1345041697m/8069828.jpg
4600,85443,Elin Hilderbrand,2009,The Castaways,The Castaways,3.69,21491,https://images.gr-assets.com/books/1289792088m/6080822.jpg
4601,13202092,Shonda Rhimes,2015,,"Year of Yes: How to Dance It Out, Stand In the Sun and Be Your Own Person",4.05,25816,https://images.gr-assets.com/books/1443552148m/25690958.jpg
4602,7093222,"Marguerite Duras, Barbara Bray, Maxine Hong Kingston",1984,L'Amant,The Lover,3.76,18947,https://images.gr-assets.com/books/1423329337m/275.jpg
4603,18656006,Christopher Paolini,2005,"Eragon & Eldest (Inheritance, #1-2)","Eragon & Eldest (Inheritance, #1-2)",4.27,21181,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4604,50930,Maya Banks,2013,Burn,"Burn (Breathless, #3)",4.01,30693,https://images.gr-assets.com/books/1359944814m/16033909.jpg
4605,2113410,"Graham Greene, John Updike",1940,The Power and the Glory,The Power and the Glory,3.99,21315,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4607,49006,Marilynne Robinson,2014,Lila,"Lila (Gilead, #3)",3.9,14894,https://images.gr-assets.com/books/1393645345m/20575411.jpg
4608,57727,Terry Brooks,1990,,"The Scions of Shannara (Heritage of Shannara, #1)",3.97,23501,https://images.gr-assets.com/books/1429347355m/34988.jpg
4609,16045144,Kate Atkinson,1995,Behind the Scenes at the Museum,Behind the Scenes at the Museum,3.94,21844,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4610,616678,Stephanie Danler,2016,Sweetbitter,Sweetbitter,3.28,21709,https://images.gr-assets.com/books/1448999786m/26192646.jpg
4611,133765,Julia Quinn,2002,"Romancing Mister Bridgerton (Bridgertons, #4)","Romancing Mister Bridgerton (Bridgertons, #4)",4.2,31652,https://images.gr-assets.com/books/1274211494m/110384.jpg
4612,63461,"Edward Bloor, Danny De Vito",1997,Tangerine,Tangerine,3.61,23053,https://images.gr-assets.com/books/1328875988m/89755.jpg
4613,84142,Richard Matheson,1971,Hell House,Hell House,3.81,22644,https://images.gr-assets.com/books/1384259876m/33547.jpg
4614,474634,Claire Messud,2006,The Emperor's Children,The Emperor's Children,2.93,15362,https://images.gr-assets.com/books/1320497348m/3648.jpg
4615,281512,Nora Roberts,2014,The Liar,The Liar,3.95,16326,https://images.gr-assets.com/books/1415980586m/23281906.jpg
4616,8069535,Lisa Gardner,2001,The Third Victim,"The Third Victim (Quincy & Rainie, #2)",4.16,21790,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4617,3764,Michael Connelly,2016,The Wrong Side of Goodbye,"The Wrong Side of Goodbye (Harry Bosch, #21; Harry Bosch Universe, #26)",4.36,13351,https://images.gr-assets.com/books/1457022523m/29154543.jpg
4618,24731,David Baldacci,2010,Hell's Corner ,"Hell's Corner (Camel Club, #5)",4.1,19003,https://images.gr-assets.com/books/1330171863m/8045080.jpg
4619,6368611,Nora Roberts,2003,"Key of Valor (Key Trilogy, #3)","Key of Valor (Key Trilogy, #3)",4.1,27228,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4620,27209486,"Bryan Burrough, John Helyar",1990,Barbarians at the Gate: The Fall of RJR Nabisco,Barbarians at the Gate: The Fall of RJR Nabisco,4.22,19176,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4621,13624367,Ann Leckie,2014,Ancillary Sword,"Ancillary Sword (Imperial Radch, #2)",4.03,19265,https://images.gr-assets.com/books/1413464739m/20706284.jpg
4622,34534,"David Fishelson, Aaron Leichter, Max Brod, Franz Kafka",2003,Franz Kafka's The Castle,Franz Kafka's The Castle (Dramatization),4.07,22321,https://images.gr-assets.com/books/1327873352m/17689.jpg
4623,771332,Rysa Walker,2012,Time's Twisted Arrow ,"Timebound (The Chronos Files, #1)",3.87,22031,https://images.gr-assets.com/books/1371864811m/18108877.jpg
4624,42369,"Catherynne M. Valente, Ana Juan",2011,The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making,"The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making (Fairyland, #1)",3.97,25551,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4625,13481275,Denise Grover Swank,2011,,"Twenty-Eight and a Half Wishes (Rose Gardner Mystery, #1)",3.9,11006,https://images.gr-assets.com/books/1310178751m/11970096.jpg
4626,18244799,"James Patterson, Marshall Karp",2012,NYPD Red,"NYPD Red (NYPD Red, #1)",3.9,19252,https://images.gr-assets.com/books/1379898888m/14781501.jpg
4627,15705011,"Douglas Preston, Lincoln Child",2006,The Book of the Dead,"The Book of the Dead (Pendergast, #7; Diogenes, #3)",4.13,22985,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4629,345299,Chris Pavone,2012,The Expats,The Expats,3.42,20548,https://images.gr-assets.com/books/1325641431m/12617758.jpg
4630,17332969,Kathy Reichs,2003,Bare Bones,"Bare Bones (Temperance Brennan, #6)",3.95,26419,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4631,9666812,Elin Hilderbrand,2013,Beautiful Day,Beautiful Day,3.75,19563,https://images.gr-assets.com/books/1352225899m/16131025.jpg
4632,156530,"Tim LaHaye, Jerry B. Jenkins",2000,The Indwelling: The Beast Takes Possession,"The Indwelling (Left Behind, #7)",3.97,21855,https://images.gr-assets.com/books/1406508233m/85958.jpg
4633,867248,Jeff Lindsay,2006,Dexter in the Dark,"Dexter in the Dark (Dexter, #3)",3.49,22484,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4634,30253864,"Hermann Hesse, Richard Winston, Clara Winston, Theodore Ziolkowski",1943,Das Glasperlenspiel,The Glass Bead Game,4.11,20198,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4635,317282,Kevin Powers,2012,The Yellow Birds,The Yellow Birds,3.74,17858,https://images.gr-assets.com/books/1346188518m/13366259.jpg
4636,7983,Harlan Coben,2004,Just One Look,Just One Look,4,22664,https://images.gr-assets.com/books/1309286625m/85418.jpg
4637,43805,Katie Ashley,2013,The Proposal,"The Proposal (The Proposition, #2)",4.04,34169,https://images.gr-assets.com/books/1358298141m/16117804.jpg
4638,283494,"Gerald Durrell, Helma Lapiņa",1956,My Family and Other Animals,"My Family and Other Animals (Corfu Trilogy, #1)",4.27,20057,https://images.gr-assets.com/books/1327885239m/48132.jpg
4639,4932435,Tawni O'Dell,1999,Back Roads,Back Roads,3.72,21022,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4640,32650,Raymond Carver,1983,Cathedral,Cathedral,4.3,18378,https://images.gr-assets.com/books/1421615759m/11449.jpg
4641,11660590,J.K. Rowling,2016,Fantastic Beasts and Where to Find Them: The Original Screenplay,Fantastic Beasts and Where to Find Them: The Original Screenplay,4.41,18290,https://images.gr-assets.com/books/1476913365m/30065028.jpg
4642,10037,"Stephen King, Robin A.H. Waterfield",1982,Different Seasons,The Body,4.26,23127,https://images.gr-assets.com/books/1328182521m/11574.jpg
4643,46656,Donald Miller,2009,A Million Miles in a Thousand Years: What I Learned While Editing My Life,A Million Miles in a Thousand Years: What I Learned While Editing My Life,4.18,18963,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4644,3832,Alison Goodman,2011,Eona: The Last Dragoneye,"Eona: The Last Dragoneye (Eon, #2)",4.12,29756,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4645,8581936,Louisa May Alcott,1874,Eight Cousins,"Eight Cousins (Eight Cousins, #1)",4.02,27612,https://images.gr-assets.com/books/1328864060m/14570.jpg
4646,92855,Maurice Sendak,1962,Chicken Soup with Rice: A Book of Months,Chicken Soup with Rice: A Book of Months (The Nutshell Library),4.25,25523,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4647,7945049,Sue Grafton,2004,R is for Ricochet,"R is for Ricochet (Kinsey Millhone, #18)",3.96,24563,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4648,84785,Quinn Loftis,2011,Prince of Wolves ,"Prince of Wolves (The Grey Wolves, #1)",4.06,30137,https://images.gr-assets.com/books/1327878769m/11947156.jpg
4649,6604887,"Doreen Cronin, Harry Bliss",1996,Diary of a Worm,Diary of a Worm,4.19,23320,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4650,90192,Susan Cooper,1975,The Grey King,"The Grey King (The Dark Is Rising, #4)",4.18,28027,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4651,295086,Kevin Hearne,2013,Hunted,"Hunted (The Iron Druid Chronicles, #6)",4.3,15613,https://images.gr-assets.com/books/1358135117m/16071748.jpg
4652,31845516,Emily Snow,2012,Devoured,"Devoured (Devoured, #1)",3.94,33961,https://images.gr-assets.com/books/1347063810m/15981894.jpg
4653,6449551,Jane Austen,1813,,The Complete Novels,4.55,18828,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4654,11337912,Michel Faber,2014,The Book of Strange New Things,The Book of Strange New Things,3.66,15189,https://images.gr-assets.com/books/1394824754m/20697435.jpg
4655,318742,Claire LaZebnik,2011,Epic Fail,Epic Fail,3.73,29207,https://images.gr-assets.com/books/1293626043m/9266776.jpg
4656,45220,Laurell K. Hamilton,2002,"A Caress of Twilight (Merry Gentry, #2)","A Caress of Twilight (Merry Gentry, #2)",4.05,29980,https://images.gr-assets.com/books/1327877187m/30240.jpg
4657,8069828,Richard Condon,1959,The Manchurian Candidate,The Manchurian Candidate (Movie Tie-In Edition),4.09,19205,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4658,6080822,Judy Blume,1990,Fudge-a-Mania,"Fudge-a-Mania (Fudge, #4)",3.99,23833,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4659,25690958,James Patterson,2012,Nevermore,"Nevermore (Maximum Ride, #8)",3.88,27982,https://images.gr-assets.com/books/1328150920m/11946245.jpg
4660,275,Anne Lamott,1993,Operating Instructions: A Journal of My Son's First Year,Operating Instructions: A Journal of My Son's First Year,4.18,19466,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4661,13350,"Carl Sagan, Ann Druyan",1994,Pale Blue Dot: A Vision of the Human Future in Space,Pale Blue Dot: A Vision of the Human Future in Space,4.32,19834,https://images.gr-assets.com/books/1500191671m/61663.jpg
4662,16033909,Abbi Glines,2013,"Simple Perfection (Perfection, #2)","Simple Perfection (Rosemary Beach, #6; Perfection, #2)",4.25,35952,https://images.gr-assets.com/books/1415743194m/17449417.jpg
4663,3690,Shane Claiborne,2006,The Irresistible Revolution: Living as an Ordinary Radical,The Irresistible Revolution: Living as an Ordinary Radical,4.07,18566,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4664,24790,John Medina,2008,"Brain Rules: 12 Principles for Surviving and Thriving at Work, Home, and School","Brain Rules: 12 Principles for Surviving and Thriving at Work, Home, and School",4,19172,https://images.gr-assets.com/books/1328763686m/2251306.jpg
4665,20575411,D.J. MacHale,2007,The Pilgrims of Rayne,"The Pilgrims of Rayne (Pendragon, #8)",4.14,21540,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4666,34988,Richard C. Morais,2008,The Hundred-Foot Journey,The Hundred-Foot Journey,3.54,17275,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4667,28940,Anthony Horowitz,2011,Scorpia Rising,Scorpia Rising (Alex Rider #9),4.29,23268,https://images.gr-assets.com/books/1417405144m/8435445.jpg
4668,26192646,Lincoln Peirce,2010,Big Nate: In a Class By Himself,"Big Nate: In a Class by Himself (Big Nate Novels, #1)",4.16,20612,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4669,110384,Meg Cabot,2008,Forever Princess,"Forever Princess (The Princess Diaries, #10)",4.08,28127,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4670,89755,Tim Burton,1997,The Melancholy Death of Oyster Boy and Other Stories,The Melancholy Death of Oyster Boy and Other Stories,4.13,19773,https://images.gr-assets.com/books/1338646527m/519112.jpg
4671,33547,Edwidge Danticat,1994,"Breath, Eyes, Memory ","Breath, Eyes, Memory",3.86,22123,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4672,3648,"Louis-Ferdinand Céline, Ralph Manheim, William T. Vollmann",1932,Voyage au bout de la nuit,Journey to the End of the Night,4.25,17388,https://images.gr-assets.com/books/1462934409m/12395.jpg
4673,23281906,Michael Connelly,2009,The Scarecrow ,"The Scarecrow (Jack McEvoy, #2)",4.03,22084,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4674,32530,Matt Haig,2013,The Humans,The Humans,4.07,16955,https://images.gr-assets.com/books/1353739654m/16130537.jpg
4675,29154543,Anthony Horowitz,2009,Crocodile Tears,"Crocodile Tears (Alex Rider, #8)",4.18,23068,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4677,8045080,Shaunti Feldhahn,2004,For Women Only: What You Need to Know about the Inner Lives of Men,For Women Only: What You Need to Know about the Inner Lives of Men,4.06,15385,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4678,114206,"Dean Koontz, Keith Szarabajka",1998,Seize the Night,"Seize the Night (Moonlight Bay, #2)",4.07,21376,https://images.gr-assets.com/books/1382311797m/21362.jpg
4679,781182,Lynsay Sands,2005,A Quick Bite,A Quick Bite (Argeneau #1),3.91,31557,https://images.gr-assets.com/books/1410129015m/38568.jpg
4680,20706284,Nora Roberts,2003,Key of Knowledge,"Key of Knowledge (Key Trilogy, #2)",4.09,26416,https://images.gr-assets.com/books/1282136458m/248682.jpg
4681,17689,Matthew Reilly,1998,Ice Station,"Ice Station (Shane Schofield, #1)",4.1,20605,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4682,18108877,Ken Follett,1993,A Dangerous Fortune,A Dangerous Fortune,3.99,18219,https://images.gr-assets.com/books/1387637715m/825508.jpg
4683,9591398,Jasper Fforde,2003,The Well of Lost Plots,The Well of Lost Plots (Thursday Next #3),4.09,28332,https://images.gr-assets.com/books/1304713470m/27001.jpg
4684,11970096,Adam Smith,1776,An Inquiry into the Nature and Causes of the Wealth of Nations ,The Wealth of Nations,3.87,17180,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4685,14781501,Richard Ford,2012,Canada,Canada,3.49,18396,https://images.gr-assets.com/books/1327927048m/12872236.jpg
4686,30068,Jasper Fforde,2005,The Big Over Easy,"The Big Over Easy (Nursery Crime, #1)",3.92,24870,https://images.gr-assets.com/books/1432412758m/6628.jpg
4687,14897790,"Holly Black, Tony DiTerlizzi",2000,The Seeing Stone,"The Seeing Stone (The Spiderwick Chronicles, #2)",3.87,29213,https://images.gr-assets.com/books/1358701671m/519048.jpg
4688,12617758,Antony Beevor,1998,"Stalingrad: The Fateful Siege, 1942–1943","Stalingrad: The Fateful Siege, 1942–1943",4.29,18920,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4689,128752,Kyousuke Motomi,2001,ビーストマスター 1,"Beast Master, Vol. 1 (Beast Master, #1)",4.21,21692,https://images.gr-assets.com/books/1256593259m/6419566.jpg
4690,16131025,"Doreen Cronin, Betsy Lewin",2002,"Giggle, Giggle, Quack","Giggle, Giggle, Quack",4.19,22402,https://images.gr-assets.com/books/1408923126m/191170.jpg
4691,85958,Beryl Markham,1942,West with the Night,West with the Night,4.18,19738,https://images.gr-assets.com/books/1368204688m/1624.jpg
4692,206682,Steven Galloway,2008,The Cellist of Sarajevo,The Cellist of Sarajevo,4.02,20403,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4693,16634,Lisa Kleypas,2009,Smooth Talking Stranger  (Travis Family #3) ,"Smooth Talking Stranger (Travises, #3)",4.17,28858,https://images.gr-assets.com/books/1388444124m/4066312.jpg
4694,13366259,Betty White,2011,If You Ask Me: And of Course You Won't,If You Ask Me (And of Course You Won't),3.65,22405,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4695,85418,"René Descartes, Donald A. Cress",1637,Discours de la Méthode suivi de Méditations Métaphysiques,Discourse on Method and Meditations on First Philosophy,3.67,20522,https://images.gr-assets.com/books/1405624402m/31862.jpg
4696,16117804,Daniel Silva,2009,The Defector,"The Defector (Gabriel Allon, #9)",4.28,18927,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4697,48132,John Irving,2012,In One Person,In One Person,3.65,18561,https://images.gr-assets.com/books/1379313446m/12758317.jpg
4698,174403,L.M. Montgomery,1921,Rilla of Ingleside,"Rilla of Ingleside (Anne of Green Gables, #8)",4.16,29277,https://images.gr-assets.com/books/1285712722m/433533.jpg
4699,11449,James Surowiecki,2004,The Wisdom of Crowds,The Wisdom of Crowds,3.8,18457,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4700,30065028,"Douglas Preston, Lincoln Child",2003,"Still Life with Crows (Pendergast, #4)","Still Life With Crows (Pendergast, #4)",4.18,22493,https://images.gr-assets.com/books/1169235780m/39033.jpg
4701,11574,James Herbert,1975,The Fog,The Fog,3.87,19322,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4702,1999475,"Anthony Robbins, Kenneth H. Blanchard, Jason Winters",1986,Unlimited Power : The New Science Of Personal Achievement,Unlimited Power : The New Science Of Personal Achievement,4.21,18588,https://images.gr-assets.com/books/1419212761m/8676.jpg
4703,7992995,"Douglas Preston, Lincoln Child",2010,Fever Dream,"Fever Dream (Pendergast, #10)",4.09,21634,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4704,14570,Jeanette Winterson,2011,Why Be Happy When You Could Be Normal?,Why Be Happy When You Could Be Normal?,3.94,19537,https://images.gr-assets.com/books/1320512373m/11395597.jpg
4705,590552,Ann Aguirre,2012,Outpost,"Outpost (Razorland, #2)",4.12,25650,https://images.gr-assets.com/books/1343084394m/10193062.jpg
4706,64862,Roz Chast,2014,Can't We Talk about Something More Pleasant?,Can't We Talk about Something More Pleasant?,4.1,19118,https://images.gr-assets.com/books/1421087235m/18594409.jpg
